label,score_id,performance_id
deletion,n140-1,
match,n133-1,n196
match,n136-1,n203
match,n139-1,n207
match,n146-1,n210
insertion,,n193
match,n132-1,n199
match,n135-1,n201
match,n145-1,n204
deletion,n138-1,
match,n131-1,n194
match,n164-1,n219
match,n154-1,n213
match,n165-1,n222
insertion,,n217
match,n151-1,n216
match,n157-1,n220
match,n156-1,n221
match,n150-1,n215
match,n148-1,n212
match,n149-1,n214
match,n155-1,n218
match,n78-2,n234
match,n170-1,n231
match,n166-1,n229
match,n169-1,n233
match,n168-1,n230
match,n160-1,n225
match,n163-1,n227
match,n159-1,n224
match,n162-1,n228
match,n79-2,n235
insertion,,n232
deletion,n167-1,
match,n158-1,n223
match,n161-1,n226
match,n86-2,n238
match,n99-2,n250
match,n89-2,n239
match,n92-2,n246
match,n88-2,n241
match,n91-2,n247
match,n87-2,n240
match,n90-2,n245
match,n83-2,n242
match,n85-2,n244
match,n94-2,n248
match,n81-2,n236
match,n82-2,n237
match,n84-2,n243
match,n93-2,n249
match,n111-2,n261
match,n102-2,n253
match,n105-2,n259
deletion,n114-2,
match,n113-2,n265
match,n101-2,n252
match,n104-2,n260
match,n100-2,n254
match,n103-2,n258
match,n112-2,n264
match,n95-2,n251
match,n96-2,n255
match,n98-2,n256
match,n106-2,n262
match,n97-2,n257
match,n107-2,n263
match,n125-2,n273
match,n130-2,n283
match,n117-2,n270
match,n128-2,n276
match,n116-2,n269
match,n127-2,n277
match,n129-2,n284
match,n126-2,n278
match,n115-2,n271
match,n120-2,n275
match,n124-2,n282
match,n108-2,n266
match,n110-2,n268
match,n119-2,n272
match,n123-2,n281
match,n109-2,n267
match,n118-2,n274
match,n122-2,n280
match,n121-2,n279
match,n142-2,n289
match,n152-2,n299
match,n144-2,n298
match,n141-2,n290
match,n143-2,n291
match,n134-2,n286
match,n137-2,n293
match,n147-2,n295
deletion,n140-2,
match,n133-2,n287
match,n136-2,n294
match,n139-2,n297
match,n146-2,n301
match,n132-2,n288
match,n135-2,n292
match,n145-2,n296
deletion,n138-2,
match,n131-2,n285
match,n164-2,n309
match,n153-2,n304
match,n154-2,n308
match,n165-2,n313
match,n151-2,n307
match,n157-2,n311
match,n156-2,n312
match,n150-2,n306
match,n148-2,n303
match,n149-2,n305
match,n155-2,n310
match,n170-2,n322
match,n166-2,n319
match,n169-2,n324
match,n168-2,n321
match,n160-2,n316
match,n163-2,n320
match,n159-2,n315
match,n162-2,n318
match,n167-2,n323
match,n158-2,n314
match,n161-2,n317
insertion,,n211
insertion,,n208
insertion,,n302
insertion,,n300
