label,score_id,performance_id
match,n322,n324
match,n328,n330
match,n335,n335
match,n342,n341
match,n350,n350
match,n356,n356
match,n363,n361
match,n370,n369
match,n296,n298
match,n306,n306
match,n315,n315
match,n309,n309
match,n317,n317
match,n295,n295
match,n305,n305
match,n312,n312
match,n334,n333
match,n299,n299
match,n302,n302
match,n320,n320
match,n341,n340
match,n362,n360
match,n327,n327
match,n348,n348
match,n369,n368
match,n355,n354
match,n410,n405
match,n382,n380
match,n399,n395
match,n404,n400
match,n381,n378
match,n395,n391
match,n380,n379
match,n407,n403
match,n412,n409
match,n379,n377
match,n397,n393
match,n401,n397
match,n398,n396
deletion,n394,
match,n403,n401
match,n409,n407
match,n396,n394
match,n400,n398
match,n378,n376
match,n384,n382
match,n386,n384
match,n390,n388
match,n406,n404
match,n411voice_overlap,n408
deletion,n411,
match,n383,n381
match,n385,n383
match,n388,n386
match,n392,n390
match,n391,n389
match,n408,n406
match,n393,n392
match,n405,n402
match,n377,n375
match,n389,n387
match,n402,n399
match,n387,n385
match,n376,n374
match,n430,n426
match,n439,n436
match,n447,n443
match,n419,n416
match,n424,n420
match,n435,n431
match,n443,n440
match,n449,n445
match,n415,n411
match,n427,n422
match,n432,n428
match,n437,n433
match,n441,n437
match,n445,n441
match,n417,n413
match,n421,n418
match,n434,n432
match,n438,n435
match,n442,n439
match,n446,n444
match,n414,n412
match,n418,n415
match,n436,n434
match,n440,n438
match,n444,n442
match,n448,n446
match,n423,n421
match,n429,n427
match,n416,n414
match,n420,n417
match,n426,n424
match,n431,n429
deletion,n431voice_overlap,
match,n433,n430
match,n428,n425
match,n413,n410
match,n425,n423
match,n422,n419
match,n454,n448
match,n453,n450
match,n452,n449
match,n451,n447
deletion,n450,
insertion,,n37
insertion,,n128
insertion,,n346
insertion,,n367
