label,score_id,performance_id
match,n293,n293
match,n257,n271
match,n270,n278
match,n297,n295
deletion,n278,
match,n250,n249
match,n254,n253
match,n274,n274
match,n281,n282
match,n290,n289
match,n284,n283
match,n292,n292
match,n269,n268
match,n280,n280
match,n287,n286
match,n273,n272
match,n277,n276
match,n298voice_overlap,n297
deletion,n298,
match,n354,n351
match,n366,n363
match,n375,n370
deletion,n361,
match,n311,n309
match,n326,n325
match,n333,n329
match,n340,n334
match,n347,n342
deletion,n311voice_overlap,
match,n325,n320
match,n339,n338
match,n353,n345
match,n374,n369
deletion,n368,
deletion,n332,
deletion,n346,
deletion,n360,
match,n324,n323
match,n331,n330
match,n338,n336
match,n345,n343
match,n352,n349
match,n359,n356
match,n367,n362
match,n373,n368
match,n301,n299
match,n308,n305
match,n314,n312
match,n319,n318
match,n323,n321
match,n330,n331
match,n337,n337
match,n344,n344
match,n351,n346
match,n358,n353
match,n365,n361
match,n372,n367
match,n336,n335
match,n310,n310
match,n316,n315
match,n321,n324
match,n343,n341
match,n364,n360
match,n304,n302
match,n329,n328
match,n349,n350
match,n371,n365
match,n300,n300
match,n307,n306
match,n313,n313
match,n318,n317
match,n357,n354
match,n303,n303
match,n322,n322
match,n328,n327
match,n335,n333
match,n342,n340
match,n350,n348
match,n356,n355
match,n363,n358
match,n370,n366
match,n296,n296
match,n306,n307
match,n315,n314
match,n309,n308
match,n317,n316
match,n295,n294
match,n305,n304
match,n312,n311
match,n334,n332
match,n299,n298
match,n302,n301
match,n320,n319
match,n341,n339
match,n362,n359
match,n327,n326
match,n348,n347
match,n369,n364
match,n355,n352
match,n410,n404
match,n382,n377
match,n399,n393
match,n404,n397
match,n381,n375
match,n395,n388
match,n380,n374
match,n407,n401
match,n412,n407
match,n379,n376
match,n397,n392
match,n401,n395
match,n394,n390
match,n398,n394
match,n403,n399
match,n409,n405
match,n396,n391
match,n400,n396
match,n378,n373
match,n384,n379
match,n386,n381
match,n390,n385
match,n406,n402
match,n411voice_overlap,n406
deletion,n411,
match,n383,n378
match,n385,n380
match,n388,n383
match,n392,n387
match,n391,n386
match,n408,n403
match,n393,n389
match,n405,n400
match,n377,n371
match,n389,n384
match,n402,n398
match,n387,n382
match,n376,n372
match,n430,n424
match,n439,n433
match,n447,n441
match,n419,n413
match,n424,n417
match,n435,n428
match,n443,n438
match,n449,n443
match,n415,n408
match,n427,n420
match,n432,n426
match,n437,n431
match,n441,n435
match,n445,n439
match,n417,n412
match,n421,n415
match,n434,n430
match,n438,n434
match,n442,n437
match,n446,n442
match,n414,n410
match,n418,n414
match,n436,n432
match,n440,n436
match,n444,n440
match,n448,n444
match,n423,n419
match,n429,n425
match,n416,n411
match,n420,n416
match,n426,n422
match,n431,n427
deletion,n431voice_overlap,
match,n433,n429
match,n428,n423
match,n413,n409
match,n425,n421
match,n422,n418
match,n454,n448
match,n453,n449
match,n452,n447
match,n451,n446
match,n450,n445
insertion,,n357
