label,score_id,performance_id
match,n323,n316
match,n327,n323
deletion,n332,
match,n326,n320
match,n322,n318
match,n331,n324
match,n321,n317
match,n338,n330
match,n342,n334
match,n337,n329
match,n341,n333
deletion,n345,
match,n336,n328
match,n340,n332
match,n339,n331
match,n346,n337
match,n354,n345
match,n350,n342
match,n349,n340
match,n353,n346
match,n348,n341
match,n344,n336
match,n352,n344
match,n351,n343
match,n347,n339
match,n343,n335
match,n358,n350
match,n366,n358
match,n362,n354
match,n357,n348
match,n361,n352
match,n365,n357
match,n360,n353
match,n356,n349
match,n364,n356
match,n355,n347
match,n363,n355
match,n359,n351
match,n371,n363
match,n375,n365
match,n370,n362
match,n374,n367
deletion,n378,
match,n373,n366
match,n369,n361
match,n368,n360
match,n367,n359
match,n372,n364
match,n383,n374
match,n388,n380
match,n379,n371
match,n382,n373
match,n387,n378
match,n377,n370
match,n381,n375
match,n386,n379
match,n385,n377
match,n384,n376
match,n380,n372
match,n376,n368
match,n400,n391
match,n392,n384
match,n396,n387
match,n399,n390
match,n391,n383
match,n395,n388
match,n394,n386
deletion,n398,
match,n390,n382
match,n393,n385
match,n397,n389
match,n389,n381
match,n402,n393
match,n406,n397
match,n405,n395
match,n401,n392
match,n404,n396
match,n403,n394
match,n409,n398
match,n413,n402
match,n418,n406
match,n412,n403
match,n417,n405
match,n408,n399
match,n416,n407
match,n411,n400
deletion,n407,
match,n410,n401
deletion,n415,
match,n414,n404
match,n422,n409
match,n426,n414
match,n430,n419
match,n421,n410
match,n425,n415
match,n429,n418
match,n420,n411
match,n424,n413
match,n428,n417
match,n419,n408
match,n423,n412
match,n427,n416
match,n435,n423
match,n439,n426
match,n434,n422
match,n438,n427
match,n437,n428
match,n433,n424
match,n432,n421
match,n431,n420
match,n436,n425
match,n449,n436
match,n445,n433
match,n448,n438
match,n442,n430
match,n447,n437
match,n441,n431
match,n444,n434
match,n446,n435
match,n443,n432
match,n440,n429
match,n458,n445
match,n462,n449
match,n453,n440
match,n457,n447
match,n452,n442
match,n456,n444
match,n461,n450
match,n451,n441
match,n460,n451
match,n450,n439
match,n455,n446
match,n454,n443
match,n459,n448
match,n469,n457
match,n465,n454
match,n468,n458
deletion,n472,
match,n464,n453
match,n467,n456
match,n463,n452
match,n466,n455
match,n473,n461
match,n481,n468
match,n477,n466
match,n476,n465
match,n480,n470
match,n475,n464
match,n471,n460
match,n479,n469
match,n478,n467
match,n474,n463
match,n470,n459
match,n485,n473
match,n493,n480
match,n489,n478
match,n484,n472
match,n488,n477
match,n492,n481
match,n487,n476
match,n483,n474
match,n491,n482
match,n482,n471
match,n490,n479
match,n486,n475
match,n498,n485
match,n502,n489
match,n497,n487
match,n501,n491
deletion,n505,
match,n500,n490
match,n496,n486
match,n495,n484
match,n494,n483
match,n499,n488
match,n510,n498
match,n515,n503
match,n506,n494
match,n509,n499
match,n514,n502
match,n504,n493
match,n508,n497
match,n513,n504
match,n512,n501
match,n511,n500
match,n507,n496
match,n503,n492
match,n519,n508
match,n523,n510
match,n527,n516
deletion,n530,
match,n526,n515
deletion,n529,
match,n518,n506
match,n522,n511
match,n521,n512
match,n517,n507
match,n520,n509
match,n525,n514
match,n516,n505
match,n524,n513
match,n533,n519
match,n532,n517
deletion,n536,
match,n531,n518
deletion,n528,
match,n537,n526
match,n545,n534
deletion,n541,
match,n540,n524
match,n544,n532
match,n539,n520
match,n535,n525
match,n543,n533
match,n534,n523
match,n542,n531
match,n538,n527
match,n549,n537
match,n557,n544
match,n553,n542
match,n548,n536
match,n552,n541
match,n556,n546
match,n551,n540
match,n547,n538
match,n555,n545
match,n546,n535
match,n554,n543
match,n550,n539
match,n562,n551
match,n566,n555
match,n561,n549
match,n565,n554
deletion,n569,
match,n564,n553
match,n560,n550
match,n559,n548
match,n558,n547
match,n563,n552
match,n574,n562
match,n579,n566
match,n570,n559
match,n573,n563
match,n578,n567
match,n568,n558
match,n572,n561
match,n577,n568
match,n576,n565
match,n575,n564
match,n571,n560
match,n567,n556
match,n590,n579
match,n584,n570
match,n587,n574
match,n589,n578
match,n583,n573
match,n586,n576
match,n582,n571
match,n585,n575
match,n581,n572
match,n588,n577
match,n580,n569
match,n597,n584
deletion,n599,
match,n593,n582
match,n592,n581
match,n596,n585
deletion,n598,
match,n591,n580
match,n595,n586
match,n594,n583
match,n603,n591
match,n607,n594
match,n610,n597
match,n606,n595
match,n602,n590
match,n609,n599
match,n605,n596
match,n601,n592
match,n608,n598
match,n604,n593
match,n600,n589
match,n618,n604
match,n622,n609
match,n614,n601
match,n617,n606
match,n621,n611
match,n620,n610
match,n613,n602
match,n616,n607
match,n612,n603
match,n615,n605
match,n619,n608
match,n611,n600
match,n624,n612
match,n628,n615
deletion,n630,
match,n623,n613
match,n627,n616
deletion,n629,
match,n626,n617
match,n625,n614
match,n635,n621
match,n639,n626
match,n642,n630
match,n638,n627
match,n634,n620
match,n641,n631
match,n637,n628
match,n633,n622
match,n640,n629
match,n636,n625
match,n632,n624
match,n631,n623
match,n650,n636
match,n654,n641
match,n646,n633
match,n649,n639
match,n653,n643
match,n652,n642
match,n645,n634
match,n648,n638
match,n644,n635
match,n647,n637
match,n651,n640
match,n643,n632
match,n663,n649
deletion,n666,
match,n658,n645
match,n655,n644
match,n657,n647
match,n662,n651
match,n656,n646
match,n661,n650
deletion,n665,
match,n660,n652
deletion,n664,
match,n659,n648
match,n674,n662
match,n671,n661
match,n670,n658
match,n669,n660
match,n673,n664
match,n668,n659
match,n672,n663
match,n667,n657
match,n679,n667
match,n682,n670
match,n686,n674
match,n678,n669
match,n685,n676
match,n684,n675
match,n677,n666
match,n681,n672
match,n676,n668
match,n680,n671
match,n683,n673
match,n675,n665
match,n691,n679
match,n695,n684
match,n690,n680
match,n694,n683
deletion,n699,
match,n693,n685
match,n689,n678
match,n688,n681
match,n692,n682
match,n687,n677
match,n700,n687
match,n709,n697
match,n704,n692
match,n703,n693
match,n708,n698
match,n702,n694
match,n698,n688
match,n707,n696
match,n697,n690
match,n706,n699
match,n701,n691
match,n696,n686
match,n705,n695
match,n725,n709
match,n718,n705
match,n713,n702
match,n726,n710
match,n712,n701
match,n717,n708
match,n724,n711
match,n723,n712
match,n711,n703
match,n721,n713
match,n716,n706
match,n722,n714
match,n715,n707
match,n710,n700
match,n720,n715
match,n714,n704
match,n719,n716
match,n727,n717
match,n728,n718
match,n729,n719
match,n730,n720
deletion,n731,
insertion,,n2
insertion,,n7
insertion,,n3
insertion,,n6
insertion,,n11
insertion,,n10
insertion,,n75
insertion,,n107
insertion,,n177
insertion,,n237
insertion,,n273
insertion,,n274
insertion,,n272
insertion,,n304
insertion,,n306
insertion,,n303
insertion,,n302
insertion,,n301
insertion,,n338
insertion,,n369
insertion,,n462
insertion,,n495
insertion,,n521
insertion,,n528
insertion,,n529
insertion,,n522
insertion,,n557
insertion,,n588
insertion,,n587
insertion,,n618
insertion,,n619
insertion,,n653
insertion,,n656
insertion,,n654
insertion,,n689
