label,score_id,performance_id
match,n101-1,n163
match,n104-1,n167
match,n100-1,n165
match,n103-1,n170
match,n112-1,n175
match,n95-1,n162
match,n96-1,n171
match,n98-1,n169
match,n106-1,n173
match,n97-1,n168
match,n107-1,n174
match,n125-1,n184
match,n130-1,n193
match,n117-1,n180
match,n128-1,n187
match,n116-1,n179
match,n127-1,n188
match,n129-1,n194
match,n126-1,n190
match,n115-1,n183
match,n120-1,n189
match,n124-1,n195
match,n108-1,n178
match,n110-1,n181
match,n119-1,n186
match,n123-1,n192
match,n109-1,n182
match,n118-1,n185
match,n122-1,n196
match,n121-1,n191
match,n142-1,n199
match,n152-1,n211
match,n144-1,n208
deletion,n153-1,
match,n141-1,n202
match,n143-1,n203
match,n134-1,n198
match,n137-1,n206
match,n147-1,n210
deletion,n140-1,
match,n133-1,n201
match,n136-1,n205
match,n139-1,n209
match,n146-1,n214
match,n132-1,n200
match,n135-1,n204
match,n145-1,n207
deletion,n138-1,
match,n131-1,n197
match,n164-1,n222
match,n154-1,n216
match,n165-1,n225
insertion,,n220
match,n151-1,n218
match,n157-1,n224
match,n156-1,n223
match,n150-1,n219
match,n148-1,n215
match,n149-1,n217
match,n155-1,n221
match,n78-2,n237
match,n170-1,n236
match,n166-1,n231
match,n169-1,n235
match,n168-1,n234
match,n160-1,n227
match,n163-1,n230
match,n159-1,n228
match,n162-1,n232
match,n79-2,n238
insertion,,n233
deletion,n167-1,
match,n158-1,n226
match,n161-1,n229
match,n86-2,n239
match,n99-2,n253
match,n89-2,n244
match,n92-2,n249
match,n88-2,n242
match,n91-2,n248
match,n87-2,n243
match,n90-2,n250
match,n83-2,n245
match,n94-2,n247
deletion,n85-2,
match,n81-2,n241
match,n82-2,n240
match,n93-2,n246
deletion,n84-2,
match,n111-2,n264
match,n102-2,n255
match,n105-2,n261
match,n114-2,n269
match,n113-2,n267
match,n101-2,n256
match,n104-2,n259
match,n100-2,n257
match,n103-2,n263
match,n112-2,n268
match,n95-2,n254
match,n96-2,n258
match,n98-2,n260
match,n106-2,n265
match,n97-2,n262
match,n107-2,n266
match,n125-2,n277
match,n130-2,n286
match,n117-2,n275
match,n128-2,n280
match,n116-2,n271
match,n127-2,n281
match,n129-2,n288
match,n126-2,n282
match,n115-2,n274
match,n120-2,n279
match,n124-2,n287
match,n108-2,n270
match,n110-2,n273
match,n119-2,n276
match,n123-2,n284
match,n109-2,n272
match,n118-2,n278
match,n122-2,n285
match,n121-2,n283
match,n142-2,n291
match,n152-2,n304
match,n144-2,n302
match,n141-2,n293
match,n143-2,n295
match,n134-2,n290
match,n147-2,n298
deletion,n137-2,
match,n140-2,n300
match,n133-2,n294
match,n136-2,n297
match,n139-2,n301
match,n146-2,n305
match,n132-2,n292
match,n135-2,n296
match,n145-2,n299
deletion,n138-2,
match,n131-2,n289
match,n164-2,n314
match,n153-2,n308
match,n154-2,n311
match,n165-2,n317
match,n151-2,n309
match,n157-2,n316
match,n156-2,n315
match,n150-2,n312
match,n148-2,n307
match,n149-2,n310
match,n155-2,n313
deletion,n170-2,
match,n169-2,n321
deletion,n166-2,
deletion,n168-2,
match,n160-2,n319
match,n163-2,n324
match,n159-2,n320
match,n162-2,n323
deletion,n167-2,
match,n158-2,n318
match,n161-2,n322
insertion,,n38
insertion,,n36
insertion,,n37
insertion,,n48
insertion,,n60
insertion,,n46
insertion,,n47
insertion,,n83
insertion,,n111
insertion,,n109
insertion,,n110
insertion,,n118
insertion,,n133
insertion,,n120
insertion,,n119
insertion,,n161
insertion,,n159
insertion,,n213
insertion,,n212
insertion,,n251
insertion,,n252
insertion,,n306
insertion,,n303
