label,score_id,performance_id
match,n152,n148
match,n153,n150
match,n154,n152
match,n155,n151
match,n156,n153
match,n157,n154
match,n158,n156
match,n159,n155
match,n160,n157
match,n161,n158
match,n162,n159
match,n163,n160
match,n164,n161
match,n165,n162
match,n166,n164
match,n167,n165
match,n168,n163
match,n169,n166
match,n170,n167
match,n171,n168
match,n172,n169
match,n173,n170
match,n174,n171
match,n175,n172
match,n176,n173
match,n177,n175
match,n178,n176
match,n179,n174
match,n180,n177
match,n181,n178
match,n182,n179
match,n183,n181
match,n184,n180
match,n185,n183
match,n186,n182
match,n187,n184
match,n188,n185
match,n189,n186
deletion,n190,
match,n191,n188
match,n192,n187
match,n193,n189
match,n194,n190
match,n195,n191
match,n196,n192
match,n197,n194
match,n198,n195
match,n199,n193
match,n200,n196
match,n201,n197
match,n202,n198
match,n203,n200
match,n204,n199
match,n205,n202
match,n206,n201
match,n207,n204
match,n208,n205
match,n209,n203
match,n210,n206
match,n211,n207
match,n212,n210
match,n213,n209
match,n214,n208
match,n215,n211
match,n216,n213
match,n217,n212
match,n218,n215
match,n219,n214
match,n220,n216
match,n221,n217
match,n222,n219
match,n223,n218
match,n224,n220
match,n225,n222
match,n226,n221
match,n227,n224
match,n228,n223
match,n229,n225
match,n230,n227
match,n231,n226
match,n232,n229
match,n233,n228
match,n234,n230
match,n235,n231
match,n236,n233
match,n237,n234
match,n238,n232
match,n239,n235
match,n240,n237
match,n241,n236
match,n242,n239
match,n243,n238
match,n244,n240
match,n245,n241
match,n246,n242
match,n247,n244
match,n248,n245
match,n249,n243
match,n250,n247
match,n251,n246
match,n252,n248
match,n253,n249
match,n254,n250
match,n255,n252
match,n256,n251
match,n257,n253
match,n258,n256
match,n259,n255
match,n260,n254
match,n261,n257
match,n262,n259
match,n263,n258
match,n264,n260
match,n265,n261
match,n266,n262
match,n267,n264
match,n268,n263
match,n269,n265
match,n270,n267
match,n271,n266
match,n272,n268
match,n273,n271
match,n274,n270
match,n275,n269
match,n276,n272
match,n277,n273
match,n278,n274
match,n279,n275
match,n280,n276
match,n281,n279
match,n282,n277
match,n283,n278
match,n284,n280
match,n285,n282
match,n286,n281
match,n287,n283
match,n288,n284
match,n289,n285
match,n290,n286
match,n291,n287
match,n292,n289
match,n293,n288
match,n294,n290
match,n295,n291
match,n296,n292
match,n297,n293
match,n298,n294
match,n299,n297
match,n300,n296
match,n301,n295
match,n302,n300
match,n303,n298
match,n304,n299
match,n305,n303
match,n306,n301
match,n307,n302
match,n308,n304
match,n309,n306
match,n310,n307
match,n311,n305
match,n312,n310
match,n313,n308
match,n314,n309
match,n315,n311
match,n316,n312
match,n317,n315
match,n318,n313
match,n319,n314
match,n320,n316
match,n321,n319
match,n322,n317
match,n323,n318
match,n324,n321
match,n325,n320
match,n326,n322
match,n327,n325
match,n328,n324
match,n329,n326
match,n330,n323
deletion,n331,
match,n332,n328
match,n333,n327
match,n334,n334
deletion,n335,
match,n336,n329
match,n337,n330
match,n338,n332
match,n339,n333
match,n340,n331
match,n341,n335
match,n342,n339
match,n343,n336
match,n344,n338
match,n345,n340
match,n346,n337
match,n347,n341
match,n348,n345
match,n349,n346
match,n350,n347
match,n351,n342
match,n352,n348
match,n353,n343
match,n354,n344
match,n355,n350
match,n356,n349
match,n357,n351
match,n358,n352
match,n359,n355
match,n360,n354
match,n361,n353
match,n362,n356
match,n363,n357
match,n364,n359
match,n365,n358
match,n367,n362
match,n368,n360
match,n366,n361
match,n369,n363
match,n370,n365
match,n371,n364
match,n372,n366
match,n373,n368
match,n374,n369
match,n375,n367
match,n376,n370
match,n377,n375
match,n378,n374
match,n379,n373
match,n380,n376
match,n381,n372
match,n382,n371
match,n383,n377
match,n384,n378
match,n385,n379
match,n386,n380
match,n387,n381
match,n388,n382
match,n389,n383
match,n390,n384
match,n391,n386
match,n392,n385
match,n393,n388
match,n394,n390
match,n395,n387
match,n396,n392
match,n397,n391
match,n398,n394
match,n399,n393
match,n400,n396
match,n401,n395
match,n402,n398
match,n403,n399
match,n404,n397
match,n405,n400
match,n406,n402
match,n407,n401
match,n408,n403
match,n409,n405
match,n410,n404
match,n411,n406
match,n412,n407
match,n413,n409
match,n414,n410
match,n415,n408
match,n416,n412
match,n417,n411
match,n418,n414
match,n419,n413
match,n420,n415
match,n421,n416
match,n422,n417
match,n423,n419
match,n424,n418
match,n425,n420
match,n426,n422
match,n427,n421
match,n428,n423
match,n429,n425
match,n430,n424
match,n431,n426
match,n432,n427
match,n433,n428
match,n434,n429
match,n435,n430
match,n436,n431
match,n437,n432
match,n438,n434
match,n439,n433
match,n440,n436
match,n441,n435
match,n442,n438
match,n443,n437
match,n444,n440
match,n445,n439
match,n446,n442
match,n447,n441
match,n448,n444
match,n449,n443
match,n450,n445
match,n451,n446
match,n452,n448
match,n453,n449
deletion,n454,
